seed,rich,fresh,omega,adaptive,window,step,k,train_pre,eval_pre,score,requests,denied,repeated_cross_window,coefficient_l1_previous_period,rhs,basis,coefficient_updates_before
19,1,0,0.0,0,0,960,9,2.74497953002276e-2,4.583476769728593e-2,2.0348425e-4,0,0,0,9.205517450235415e-6,983040,40304640,8631
19,1,0,0.0,0,0,1080,9,2.7449794751979603e-2,4.5834773261238956e-2,2.0348465e-4,0,0,0,1.5170173085122737e-5,1105920,45342720,9711
19,1,0,0.0,0,0,1200,9,2.7449787612329756e-2,4.5834775580306415e-2,2.0348454e-4,0,0,0,1.513892443897203e-5,1228800,50380800,10791
19,1,0,0.0,0,1,1320,9,2.7449826053609398e-2,4.5835127851931154e-2,2.0340632e-4,0,0,0,7.291877570686794e-2,1351680,55418880,11871
19,1,0,0.0,0,1,1440,9,2.744979129410831e-2,4.583480748401048e-2,2.0348621e-4,0,0,0,8.726289720430518e-4,1474560,60456960,12951
19,1,0,0.0,0,1,1560,9,2.7449795247421842e-2,4.583477188640737e-2,2.0348447e-4,0,0,0,6.398702898827678e-5,1597440,65495040,14031
19,1,0,0.0,0,1,1680,9,2.744979962356907e-2,4.5834774879887304e-2,2.0348447e-4,0,0,0,1.3942082265381434e-5,1720320,70533120,15111
19,1,0,0.0,0,1,1800,9,2.7449799657219793e-2,4.583475942739726e-2,2.0348426e-4,0,0,0,4.455622175805751e-5,1843200,75571200,16191
19,1,0,0.0,0,1,1920,9,2.7449799621498256e-2,4.583476529257399e-2,2.0348546e-4,0,0,0,4.202450788647755e-5,1966080,80609280,17271
19,1,0,0.0,0,1,2040,9,2.7449816241066766e-2,4.583584158020559e-2,2.0339446e-4,0,0,0,1.0040813412054889e-1,2088960,85647360,18351
19,1,0,0.0,0,1,2160,9,2.744979545191472e-2,4.583478342323634e-2,2.0348547e-4,0,0,0,2.6924145542882444e-3,2211840,90685440,19431
19,1,0,0.0,0,1,2280,9,2.744979265062103e-2,4.5834789052769165e-2,2.0348461e-4,0,0,0,3.26084906340611e-5,2334720,95723520,20511
19,1,0,0.0,0,1,2400,9,2.744979597117131e-2,4.583474870490148e-2,2.0348422e-4,0,0,0,6.873500049452488e-5,2457600,100761600,21591
19,1,0,0.0,0,2,2520,9,2.744978776220496e-2,4.5834833434464824e-2,2.0348367e-4,0,0,0,5.796550224846861e-5,2580480,105799680,22671
19,1,0,0.0,0,2,2640,9,2.7449785694367162e-2,4.583484797240826e-2,2.0348508e-4,0,0,0,9.996957964105574e-5,2703360,110837760,23751
19,1,0,0.0,0,2,2760,9,2.7449975016003957e-2,4.584639528324676e-2,2.0271272e-4,0,0,0,8.432153964047681e-2,2826240,115875840,24831
19,1,0,0.0,0,2,2880,9,2.744978569695568e-2,4.5834806802543475e-2,2.0348578e-4,0,0,0,5.7170874849667985e-3,2949120,120913920,25911
19,1,0,0.0,0,2,3000,9,2.7449796981210767e-2,4.5834842981490945e-2,2.0348009e-4,0,0,0,1.0587009039516454e-4,3072000,125952000,26991
19,1,0,0.0,0,2,3120,9,2.745083134707236e-2,4.579937816535745e-2,2.0561286e-4,0,0,0,7.421517865524013e-2,3194880,130990080,28071
19,1,0,0.0,0,2,3240,9,2.7449801607667294e-2,4.583475938075451e-2,2.0348349e-4,0,0,0,1.3873688310940893e-2,3317760,136028160,29151
19,1,0,0.0,0,2,3360,9,2.7450966771694008e-2,4.5885611847615485e-2,2.0200883e-4,0,0,0,6.115875006556178e-2,3440640,141066240,30231
19,1,0,0.0,0,2,3480,9,2.744982116623468e-2,4.58379594680964e-2,2.0333102e-4,0,0,0,8.355705116168433e-2,3563520,146104320,31311
19,1,0,0.0,0,2,3600,9,2.745106158785404e-2,4.5881956191922556e-2,2.0120524e-4,0,0,0,6.94848079073882e-2,3686400,151142400,32391
19,1,0,0.0,1,0,120,9,2.7449844403323913e-2,4.58636379244034e-2,2.0328122e-4,0,0,0,3.4502481198835433e-1,122880,5038080,1071
19,1,0,0.0,1,0,240,9,2.7449792376238156e-2,4.583468093742001e-2,2.0348489e-4,0,0,0,1.6175377691099724e-3,245760,10076160,2151
19,1,0,0.0,1,0,360,9,2.744978921617556e-2,4.583476016962315e-2,2.0348464e-4,0,0,0,4.8930507287528045e-6,368640,15114240,3231
19,1,0,0.0,1,0,480,11,1.019950613813082e-2,2.68230145046811e-2,2.8828388e-5,2,0,0,3.719112084002363e-1,491520,20152320,4351
19,1,0,0.0,1,0,600,12,1.8189647638619055e-5,2.422260475381439e-5,9.506019e-11,3,0,0,2.4105149016105365e-1,614400,25190400,5751
19,1,0,0.0,1,0,720,12,1.9832876671391315e-6,4.199466400139403e-6,1.1472416e-13,3,0,0,1.1541629192793217e-3,737280,30228480,7191
19,1,0,0.0,1,0,840,12,1.9765991532414875e-6,4.233647786065335e-6,1.1486501e-13,3,0,0,1.871235348144002e-5,860160,35266560,8631
19,1,0,0.0,1,0,960,12,1.9897636515983165e-6,4.2745969293979106e-6,1.11745465e-13,3,0,0,4.770212972164591e-5,983040,40304640,10071
19,1,0,0.0,1,0,1080,12,2.005749712104512e-6,4.326641226378016e-6,1.1472114e-13,3,0,0,9.034073439299906e-5,1105920,45342720,11511
19,1,0,0.0,1,0,1200,12,1.9975147615649477e-6,4.308077171281836e-6,1.06028765e-13,3,0,0,6.045266459203842e-5,1228800,50380800,12951
19,1,0,0.0,1,1,1320,12,1.9940745100507247e-6,4.299463148220892e-6,1.2024968e-13,3,0,0,1.003271723699177e-4,1351680,55418880,14391
19,1,0,0.0,1,1,1440,12,1.0578342120955684e-4,1.1182913628677955e-4,2.9999978e-9,3,0,0,2.2922117158177637e-3,1474560,60456960,15831
19,1,0,0.0,1,1,1560,12,3.5947034262239356e-6,4.599980103670428e-6,2.9613048e-12,3,0,0,3.172266771538368e-2,1597440,65495040,17271
19,1,0,0.0,1,1,1680,15,4.143523147299638e-4,5.219551365035216e-4,2.9343877e-8,6,0,0,3.944019867993678e-1,1720320,70533120,18831
19,1,0,0.0,1,1,1800,16,1.2669413818281444e-5,2.8824699027310727e-5,2.154308e-11,7,0,0,1.9477014671564064e-1,1843200,75571200,20711
19,1,0,0.0,1,1,1920,16,2.2937943740602817e-6,5.746787960293885e-6,1.8926261e-13,7,0,0,1.6856962293760602e-3,1966080,80609280,22631
19,1,0,0.0,1,1,2040,16,1.8363149613065762e-6,4.273014744252509e-6,3.315587e-14,7,0,0,1.3148128839214884e-4,2088960,85647360,24551
19,1,0,0.0,1,1,2160,16,1.914628886141223e-6,4.096433116521592e-6,6.954917e-14,7,0,0,1.760410604718897e-4,2211840,90685440,26471
19,1,0,0.0,1,1,2280,19,3.314030955926605e-4,4.3767604384631884e-4,2.2276504e-8,10,0,0,4.5103740247496593e-1,2334720,95723520,28511
19,1,0,0.0,1,1,2400,22,1.3567278873685397e-4,2.697265280700023e-4,6.1727587e-9,13,0,0,3.3622134938577375e-1,2457600,100761600,30911
19,1,0,0.0,1,2,2520,22,5.0006253620838956e-6,2.3313147065080432e-5,1.089398e-12,13,0,0,1.333392815796599e-1,2580480,105799680,33551
19,1,0,0.0,1,2,2640,22,1.9582168374673514e-6,5.9619389862452095e-6,3.0644314e-14,13,0,0,4.7944888205079736e-4,2703360,110837760,36191
19,1,0,0.0,1,2,2760,24,8.143155623573209e-5,4.332891611825787e-4,2.8399869e-10,15,0,0,4.9712846540369005e-1,2826240,115875840,38951
19,1,0,0.0,1,2,2880,24,1.7879213228778854e-5,2.713745162119123e-4,1.0682725e-11,15,0,0,1.019759431289713e-2,2949120,120913920,41831
19,1,0,0.0,1,2,3000,24,1.2516951842566154e-5,2.0007363476255715e-4,6.270625e-12,15,0,0,1.4773311618004048e-3,3072000,125952000,44711
19,1,0,0.0,1,2,3120,24,1.1186819438148158e-5,1.7091653770740967e-4,4.702081e-12,15,0,0,6.501899470380615e-4,3194880,130990080,47591
19,1,0,0.0,1,2,3240,25,8.130830809127566e-5,3.4775184031138654e-4,1.8143237e-10,17,1,0,4.733139252199987e-1,3317760,136028160,50551
19,1,0,0.0,1,2,3360,25,1.5400617503202575e-5,2.618464915807387e-4,8.9039635e-12,17,1,0,8.320922316003343e-3,3440640,141066240,53551
19,1,0,0.0,1,2,3480,25,1.2645853898106066e-5,2.2088556398013745e-4,5.317194e-12,17,1,0,1.0503662753550032e-3,3563520,146104320,56551
19,1,0,0.0,1,2,3600,25,1.4028623201363062e-5,1.980649097512046e-4,3.2628108e-12,17,1,0,7.165666508258109e-4,3686400,151142400,59551
19,1,0,0.3,0,0,120,9,3.41738300351542e-2,7.666038250821214e-2,2.6042032e-4,0,0,0,5.669362361531967e-1,122880,5038080,1071
19,1,0,0.3,0,0,240,9,3.410910992359552e-2,7.830381825313013e-2,2.506934e-4,0,0,0,7.443211866257116e-2,245760,10076160,2151
19,1,0,0.3,0,0,360,9,3.410904341449516e-2,7.834935239279724e-2,2.5042737e-4,0,0,0,2.024619548509632e-3,368640,15114240,3231
19,1,0,0.3,0,0,480,9,3.410903431029265e-2,7.834931848127766e-2,2.5042775e-4,0,0,0,5.306625212939207e-6,491520,20152320,4311
19,1,0,0.3,0,0,600,9,3.410904465271984e-2,7.834932794605907e-2,2.5042804e-4,0,0,0,7.104945606683198e-6,614400,25190400,5391
19,1,0,0.3,0,0,720,9,3.410905295532348e-2,7.834932495821395e-2,2.5042737e-4,0,0,0,8.000973640563767e-6,737280,30228480,6471
19,1,0,0.3,0,0,840,9,3.410904229625991e-2,7.834931476455201e-2,2.5042752e-4,0,0,0,8.734647864275073e-6,860160,35266560,7551
19,1,0,0.3,0,0,960,9,3.4109040056456257e-2,7.83493274393293e-2,2.504279e-4,0,0,0,8.932030740121076e-6,983040,40304640,8631
19,1,0,0.3,0,0,1080,9,3.4109063444398735e-2,7.834931999897495e-2,2.504271e-4,0,0,0,1.6906392169974138e-5,1105920,45342720,9711
19,1,0,0.3,0,0,1200,9,3.4109052235386836e-2,7.834931951485348e-2,2.5042729e-4,0,0,0,2.1561890288641222e-5,1228800,50380800,10791
19,1,0,0.3,0,1,1320,9,3.4109048115749066e-2,7.83493208922381e-2,2.504275e-4,0,0,0,2.8263728857139055e-5,1351680,55418880,11871
19,1,0,0.3,0,1,1440,9,3.41090669807529e-2,7.834933683982132e-2,2.5042667e-4,0,0,0,5.035200505320789e-5,1474560,60456960,12951
19,1,0,0.3,0,1,1560,9,3.4109039738984076e-2,7.834932116263754e-2,2.5042327e-4,0,0,0,1.0748686498790114e-4,1597440,65495040,14031
19,1,0,0.3,0,1,1680,9,3.4111345993932014e-2,7.833995267966494e-2,2.460002e-4,0,0,0,4.24560548090841e-3,1720320,70533120,15111
19,1,0,0.3,0,1,1800,9,3.410902973569245e-2,7.834925552822272e-2,2.5040805e-4,0,0,0,5.022654649519437e-2,1843200,75571200,16191
19,1,0,0.3,0,1,1920,9,3.4109041818801776e-2,7.834934550987195e-2,2.5043142e-4,0,0,0,1.9601164768638657e-4,1966080,80609280,17271
19,1,0,0.3,0,1,2040,9,3.411333529126232e-2,7.833640467708597e-2,2.444675e-4,0,0,0,3.0599135051411402e-2,2088960,85647360,18351
19,1,0,0.3,0,1,2160,9,3.4109044646053764e-2,7.834926978881679e-2,2.5041218e-4,0,0,0,2.6070005537703445e-2,2211840,90685440,19431
19,1,0,0.3,0,1,2280,9,3.410903242629071e-2,7.834937542608489e-2,2.5043133e-4,0,0,0,1.5487711827548434e-4,2334720,95723520,20511
19,1,0,0.3,0,1,2400,9,3.4109076760720086e-2,7.834871569680327e-2,2.4997024e-4,0,0,0,5.9144354102850294e-2,2457600,100761600,21591
19,1,0,0.3,0,2,2520,9,3.410904533016038e-2,7.83493259762197e-2,2.50432e-4,0,0,0,2.2895143022472753e-3,2580480,105799680,22671
19,1,0,0.3,0,2,2640,9,3.4109047957429646e-2,7.834941626280305e-2,2.5044315e-4,0,0,0,2.5537170801551157e-4,2703360,110837760,23751
19,1,0,0.3,0,2,2760,9,3.4109028315816414e-2,7.834928971972341e-2,2.503805e-4,0,0,0,7.96463303660433e-2,2826240,115875840,24831
19,1,0,0.3,0,2,2880,9,3.410906090878925e-2,7.834934785430067e-2,2.5043395e-4,0,0,0,4.5434370672947644e-4,2949120,120913920,25911
19,1,0,0.3,0,2,3000,9,3.410904075222861e-2,7.834940240095728e-2,2.504317e-4,0,0,0,1.774047313214122e-4,3072000,125952000,26991
19,1,0,0.3,0,2,3120,9,3.4109057983213946e-2,7.834950079696326e-2,2.507955e-4,0,0,0,8.862683989851616e-2,3194880,130990080,28071
19,1,0,0.3,0,2,3240,9,3.410903266626973e-2,7.834930903635458e-2,2.504246e-4,0,0,0,4.991002124593302e-3,3317760,136028160,29151
19,1,0,0.3,0,2,3360,9,3.4109052232053794e-2,7.834932987684892e-2,2.504266e-4,0,0,0,1.3760455424200596e-4,3440640,141066240,30231
19,1,0,0.3,0,2,3480,9,3.4109121749199625e-2,7.83468198722673e-2,2.5119414e-4,0,0,0,7.050512736942915e-2,3563520,146104320,31311
19,1,0,0.3,0,2,3600,9,3.410904006478886e-2,7.834929030120517e-2,2.504272e-4,0,0,0,1.4059133704540289e-2,3686400,151142400,32391
19,1,0,0.3,1,0,120,9,3.41738300351542e-2,7.666038250821214e-2,2.6042032e-4,0,0,0,5.669362361531967e-1,122880,5038080,1071
19,1,0,0.3,1,0,240,9,3.410910992359552e-2,7.830381825313013e-2,2.506934e-4,0,0,0,7.443211866257116e-2,245760,10076160,2151
19,1,0,0.3,1,0,360,9,3.410904341449516e-2,7.834935239279724e-2,2.5042737e-4,0,0,0,2.024619548509632e-3,368640,15114240,3231
19,1,0,0.3,1,0,480,11,1.8032478098469973e-2,7.013537591981914e-2,2.256762e-5,2,0,0,3.6742745641932223e-1,491520,20152320,4351
19,1,0,0.3,1,0,600,14,1.2592365894049377e-2,7.534089329484651e-2,2.0839304e-6,5,0,0,5.712766120939676e-1,614400,25190400,5791
19,1,0,0.3,1,0,720,17,1.0149650133197278e-2,7.571468114390988e-2,5.008272e-7,8,0,0,3.746465210900425e-1,737280,30228480,7591
19,1,0,0.3,1,0,840,20,9.359785683959603e-3,7.897699878547514e-2,3.3444886e-7,11,0,0,3.147129926586629e-1,860160,35266560,9751
19,1,0,0.3,1,0,960,23,8.802326016278207e-3,8.162053798487084e-2,1.2444279e-7,14,0,0,3.188561006424564e-1,983040,40304640,12271
19,1,0,0.3,1,0,1080,25,7.300050090177464e-3,8.316524890850227e-2,2.6245079e-8,17,1,0,6.027180606675842e-1,1105920,45342720,15151
19,1,0,0.3,1,0,1200,25,6.916726230132811e-3,8.165845978565138e-2,1.5071869e-8,20,4,0,2.011807642555663e-1,1228800,50380800,18151
19,1,0,0.3,1,1,1320,25,6.755968952737795e-3,8.110674615230892e-2,1.6148634e-8,23,7,3,1.3680462913283176e-1,1351680,55418880,21151
19,1,0,0.3,1,1,1440,25,6.728441325267454e-3,8.109900885215254e-2,9.2073016e-8,26,10,3,9.420537368401938e-2,1474560,60456960,24151
19,1,0,0.3,1,1,1560,25,6.674796178980801e-3,8.125491398341604e-2,2.2639753e-8,29,13,4,2.0430094321348946e-1,1597440,65495040,27151
19,1,0,0.3,1,1,1680,25,6.6856757755969195e-3,8.141308966036098e-2,9.595685e-8,32,16,5,2.0016729043625614e-1,1720320,70533120,30151
19,1,0,0.3,1,1,1800,25,6.656995670994665e-3,8.149902755203572e-2,2.3955641e-8,35,19,5,6.499896536852878e-2,1843200,75571200,33151
19,1,0,0.3,1,1,1920,25,6.651732657498559e-3,8.160907198842186e-2,2.7762182e-8,38,22,7,2.413906327578449e-1,1966080,80609280,36151
19,1,0,0.3,1,1,2040,25,6.647118538548448e-3,8.173121369864096e-2,2.1034701e-8,41,25,7,3.0820054417896287e-2,2088960,85647360,39151
19,1,0,0.3,1,1,2160,25,6.643182018855915e-3,8.181887644923506e-2,2.1956641e-8,44,28,8,2.828063844575581e-1,2211840,90685440,42151
19,1,0,0.3,1,1,2280,25,6.727275267128529e-3,8.195331823089876e-2,2.8902238e-7,47,31,9,1.6298671803379416e-1,2334720,95723520,45151
19,1,0,0.3,1,1,2400,25,6.63791244930199e-3,8.19834044365145e-2,2.1091019e-8,50,34,9,1.27884336635117e-1,2457600,100761600,48151
19,1,0,0.3,1,2,2520,25,6.63616634077222e-3,8.204055986178546e-2,2.2457671e-8,53,37,12,2.7282644615122154e-1,2580480,105799680,51151
19,1,0,0.3,1,2,2640,25,6.650895180164912e-3,8.205835517244316e-2,8.324555e-8,56,40,15,1.8822492777140898e-1,2703360,110837760,54151
19,1,0,0.3,1,2,2760,25,6.651974413184198e-3,8.216813038096113e-2,9.3045855e-8,59,43,18,2.839699980815098e-1,2826240,115875840,57151
19,1,0,0.3,1,2,2880,25,6.68297654413697e-3,8.221650961712228e-2,1.8926987e-7,62,46,21,1.9900855709730791e-1,2949120,120913920,60151
19,1,0,0.3,1,2,3000,25,6.6328865616211005e-3,8.222182272336366e-2,1.8119254e-8,65,49,24,2.0081765233609694e-1,3072000,125952000,63151
19,1,0,0.3,1,2,3120,25,6.631802600331203e-3,8.225621665349928e-2,1.8359746e-8,68,52,27,2.406916618945083e-1,3194880,130990080,66151
19,1,0,0.3,1,2,3240,25,6.631486740090831e-3,8.227930471125434e-2,1.9310729e-8,71,55,30,2.8815543783712094e-1,3317760,136028160,69151
19,1,0,0.3,1,2,3360,25,6.63753071861187e-3,8.225208329637308e-2,2.2604642e-8,74,58,33,3.2708113903801816e-1,3440640,141066240,72151
19,1,0,0.3,1,2,3480,25,6.631137562304514e-3,8.231770595547443e-2,2.3034357e-8,77,61,36,7.221464517134163e-2,3563520,146104320,75151
19,1,0,0.3,1,2,3600,25,6.6308800326948004e-3,8.233343879294348e-2,1.8355177e-8,80,64,39,2.836413120340744e-1,3686400,151142400,78151
19,1,1,0.0,0,0,120,9,2.7449844403323913e-2,4.58636379244034e-2,2.0328122e-4,0,0,0,3.4502481198835433e-1,122880,5038080,1071
19,1,1,0.0,0,0,240,9,2.7449792376238156e-2,4.583468093742001e-2,2.0348489e-4,0,0,0,1.6175377691099724e-3,245760,10076160,2151
19,1,1,0.0,0,0,360,9,2.744978921617556e-2,4.583476016962315e-2,2.0348464e-4,0,0,0,4.8930507287528045e-6,368640,15114240,3231
19,1,1,0.0,0,0,480,9,2.7449794283457934e-2,4.583476502617769e-2,2.0348476e-4,0,0,0,3.5134480093348356e-6,491520,20152320,4311
19,1,1,0.0,0,0,600,9,2.744979703867585e-2,4.58347653514499e-2,2.0348487e-4,0,0,0,4.5890209676600555e-6,614400,25190400,5391
19,1,1,0.0,0,0,720,9,2.7449795363387423e-2,4.5834769484632984e-2,2.0348479e-4,0,0,0,7.319525165807531e-6,737280,30228480,6471
19,1,1,0.0,0,0,840,9,2.7449793368158122e-2,4.5834763981453565e-2,2.0348476e-4,0,0,0,6.541131427846244e-6,860160,35266560,7551
19,1,1,0.0,0,0,960,9,2.74497953002276e-2,4.583476769728593e-2,2.0348425e-4,0,0,0,9.205517450235415e-6,983040,40304640,8631
19,1,1,0.0,0,0,1080,9,2.7449794751979603e-2,4.5834773261238956e-2,2.0348465e-4,0,0,0,1.5170173085122737e-5,1105920,45342720,9711
19,1,1,0.0,0,0,1200,9,2.7449787612329756e-2,4.5834775580306415e-2,2.0348454e-4,0,0,0,1.513892443897203e-5,1228800,50380800,10791
19,1,1,0.0,0,1,1320,9,2.493377186213182e-2,4.323528026122188e-2,1.1393958e-4,0,0,0,6.527294609860408e-1,1351680,55418880,11871
19,1,1,0.0,0,1,1440,9,2.493378059908748e-2,4.323326773551814e-2,1.1394781e-4,0,0,0,1.1737688209389613e-3,1474560,60456960,12951
19,1,1,0.0,0,1,1560,9,2.4933779434692185e-2,4.323329550815278e-2,1.1394753e-4,0,0,0,6.1726949919993154e-6,1597440,65495040,14031
19,1,1,0.0,0,1,1680,9,2.4933780002926214e-2,4.323328369742704e-2,1.1394787e-4,0,0,0,5.4879671233035165e-6,1720320,70533120,15111
19,1,1,0.0,0,1,1800,9,2.4933783842637676e-2,4.3233286925919524e-2,1.1394774e-4,0,0,0,5.300143157461329e-6,1843200,75571200,16191
19,1,1,0.0,0,1,1920,9,2.493378688328749e-2,4.323328729934086e-2,1.139478e-4,0,0,0,6.668728959714461e-6,1966080,80609280,17271
19,1,1,0.0,0,1,2040,9,2.4933784143567984e-2,4.323328584423582e-2,1.139478e-4,0,0,0,7.42173145273071e-6,2088960,85647360,18351
19,1,1,0.0,0,1,2160,9,2.4933784992214228e-2,4.323329980233852e-2,1.1394766e-4,0,0,0,9.52002297975596e-6,2211840,90685440,19431
19,1,1,0.0,0,1,2280,9,2.4933782067262773e-2,4.323328023474359e-2,1.1394794e-4,0,0,0,1.0150908939935907e-5,2334720,95723520,20511
19,1,1,0.0,0,1,2400,9,2.4933782749485503e-2,4.323327924608488e-2,1.1394794e-4,0,0,0,1.0882548020861148e-5,2457600,100761600,21591
19,1,1,0.0,0,2,2520,9,1.6378685302049546e-2,3.9684844315269203e-2,5.5084918e-5,0,0,0,6.619832980439977e-1,2580480,105799680,22671
19,1,1,0.0,0,2,2640,9,1.637868146402946e-2,3.969453310312697e-2,5.505607e-5,0,0,0,1.1594215408683023e-3,2703360,110837760,23751
19,1,1,0.0,0,2,2760,9,1.6378681494396977e-2,3.969451442805323e-2,5.5055818e-5,0,0,0,6.642510204180399e-6,2826240,115875840,24831
19,1,1,0.0,0,2,2880,9,1.637867509205516e-2,3.96945216151648e-2,5.5055858e-5,0,0,0,4.916817470744083e-6,2949120,120913920,25911
19,1,1,0.0,0,2,3000,9,1.6378683828357526e-2,3.9694522611448915e-2,5.5056003e-5,0,0,0,6.28406315562012e-6,3072000,125952000,26991
19,1,1,0.0,0,2,3120,9,1.6378675738449724e-2,3.969451506185897e-2,5.5055905e-5,0,0,0,6.902462457196272e-6,3194880,130990080,28071
19,1,1,0.0,0,2,3240,9,1.637868625255263e-2,3.9694513973703556e-2,5.505602e-5,0,0,0,7.660004579639881e-6,3317760,136028160,29151
19,1,1,0.0,0,2,3360,9,1.6378684888617562e-2,3.969452028047801e-2,5.50561e-5,0,0,0,9.636836518542736e-6,3440640,141066240,30231
19,1,1,0.0,0,2,3480,9,1.637867196593451e-2,3.969451390364211e-2,5.5055843e-5,0,0,0,1.0008683868021825e-5,3563520,146104320,31311
19,1,1,0.0,0,2,3600,9,1.637868137205926e-2,3.969450514821525e-2,5.5056207e-5,0,0,0,1.1393076235327246e-5,3686400,151142400,32391
19,1,1,0.0,1,0,120,9,2.7449844403323913e-2,4.58636379244034e-2,2.0328122e-4,0,0,0,3.4502481198835433e-1,122880,5038080,1071
19,1,1,0.0,1,0,240,9,2.7449792376238156e-2,4.583468093742001e-2,2.0348489e-4,0,0,0,1.6175377691099724e-3,245760,10076160,2151
19,1,1,0.0,1,0,360,9,2.744978921617556e-2,4.583476016962315e-2,2.0348464e-4,0,0,0,4.8930507287528045e-6,368640,15114240,3231
19,1,1,0.0,1,0,480,11,1.019950613813082e-2,2.68230145046811e-2,2.8828388e-5,2,0,0,3.719112084002363e-1,491520,20152320,4351
19,1,1,0.0,1,0,600,12,1.8189647638619055e-5,2.422260475381439e-5,9.506019e-11,3,0,0,2.4105149016105365e-1,614400,25190400,5751
19,1,1,0.0,1,0,720,12,1.9832876671391315e-6,4.199466400139403e-6,1.1472416e-13,3,0,0,1.1541629192793217e-3,737280,30228480,7191
19,1,1,0.0,1,0,840,12,1.9765991532414875e-6,4.233647786065335e-6,1.1486501e-13,3,0,0,1.871235348144002e-5,860160,35266560,8631
19,1,1,0.0,1,0,960,12,1.9897636515983165e-6,4.2745969293979106e-6,1.11745465e-13,3,0,0,4.770212972164591e-5,983040,40304640,10071
19,1,1,0.0,1,0,1080,12,2.005749712104512e-6,4.326641226378016e-6,1.1472114e-13,3,0,0,9.034073439299906e-5,1105920,45342720,11511
19,1,1,0.0,1,0,1200,12,1.9975147615649477e-6,4.308077171281836e-6,1.06028765e-13,3,0,0,6.045266459203842e-5,1228800,50380800,12951
19,1,1,0.0,1,1,1320,12,1.903512163774159e-6,3.576796212195984e-6,1.455439e-13,3,0,0,1.5953237247780597e-4,1351680,55418880,14391
19,1,1,0.0,1,1,1440,13,2.2218760616466292e-4,2.6250744017506847e-4,1.1281386e-8,4,0,0,3.298940173636777e-2,1474560,60456960,15831
19,1,1,0.0,1,1,1560,15,1.2349214348020548e-4,1.6208860418682737e-4,1.1828766e-9,6,0,0,4.8365325593595543e-1,1597440,65495040,17511
19,1,1,0.0,1,1,1680,15,1.9266378845853613e-6,3.4500562889816316e-6,1.2312091e-13,6,0,0,1.2305617856692293e-2,1720320,70533120,19311
19,1,1,0.0,1,1,1800,15,1.8006008669694495e-6,3.396280479427641e-6,3.8454896e-14,6,0,0,5.330287835640657e-5,1843200,75571200,21111
19,1,1,0.0,1,1,1920,15,1.8160933484832722e-6,3.43859933953909e-6,6.174805e-14,6,0,0,5.067391942170131e-5,1966080,80609280,22911
19,1,1,0.0,1,1,2040,15,1.8414261051435263e-6,3.4787066193330587e-6,2.6113123e-14,6,0,0,9.505552649001145e-5,2088960,85647360,24711
19,1,1,0.0,1,1,2160,15,1.868386286996074e-6,3.54636337099395e-6,5.3273924e-14,6,0,0,1.4945746579370783e-4,2211840,90685440,26511
19,1,1,0.0,1,1,2280,17,4.1214122068975644e-4,4.619446646007036e-4,3.1668666e-8,8,0,0,2.6527463569080867e-1,2334720,95723520,28351
19,1,1,0.0,1,1,2400,20,3.6515301134124484e-4,4.1757291625074987e-4,2.839562e-8,11,0,0,5.200198281468715e-1,2457600,100761600,30511
19,1,1,0.0,1,2,2520,22,7.473772468875841e-5,4.696787174502096e-4,4.8462e-10,13,0,0,3.299829392431093e-1,2580480,105799680,33031
19,1,1,0.0,1,2,2640,22,1.8652333777079845e-5,2.2929389889569395e-4,1.9680564e-12,13,0,0,9.58151394857204e-3,2703360,110837760,35671
19,1,1,0.0,1,2,2760,22,8.691790850881748e-6,9.491972517557675e-5,1.0489219e-12,13,0,0,1.4375436390245272e-3,2826240,115875840,38311
19,1,1,0.0,1,2,2880,22,1.95835013848851e-5,5.528713234418229e-5,7.991325e-11,13,0,0,1.1240190161654617e-3,2949120,120913920,40951
19,1,1,0.0,1,2,3000,22,1.586417508900629e-5,3.8767460895327833e-5,4.405853e-11,13,0,0,1.0326013142697388e-1,3072000,125952000,43591
19,1,1,0.0,1,2,3120,22,8.702374219185378e-6,3.144062521460655e-5,9.371498e-12,13,0,0,1.6089806987263167e-1,3194880,130990080,46231
19,1,1,0.0,1,2,3240,24,5.8027560619297505e-5,1.8961840433470347e-3,2.9444555e-10,15,0,0,3.678992667662937e-1,3317760,136028160,48991
19,1,1,0.0,1,2,3360,24,1.3991494331339853e-5,9.089158539842987e-4,2.92386e-12,15,0,0,7.552971747348369e-3,3440640,141066240,51871
19,1,1,0.0,1,2,3480,24,1.0551000698625605e-4,1.3423297280620147e-3,1.3056638e-9,15,0,0,8.195687043265489e-2,3563520,146104320,54751
19,1,1,0.0,1,2,3600,25,2.010648060635119e-4,1.0701805971555058e-3,4.863037e-9,16,0,0,3.1729181227782277e-1,3686400,151142400,57671
19,1,1,0.3,0,0,120,9,3.41738300351542e-2,7.666038250821214e-2,2.6042032e-4,0,0,0,5.669362361531967e-1,122880,5038080,1071
19,1,1,0.3,0,0,240,9,3.410910992359552e-2,7.830381825313013e-2,2.506934e-4,0,0,0,7.443211866257116e-2,245760,10076160,2151
19,1,1,0.3,0,0,360,9,3.410904341449516e-2,7.834935239279724e-2,2.5042737e-4,0,0,0,2.024619548509632e-3,368640,15114240,3231
19,1,1,0.3,0,0,480,9,3.410903431029265e-2,7.834931848127766e-2,2.5042775e-4,0,0,0,5.306625212939207e-6,491520,20152320,4311
